transaction_id,vendor,department,payment_terms,invoice_date,due_date,payment_date,invoice_amount,paid_amount,anomaly_type,is_anomaly,payment_delay_days,processing_time_days,payment_ratio,amount_zscore_vendor,amount_zscore_overall,vendor_monthly_count,log_amount,predicted_anomaly,anomaly_score
TXN-0228,Noor Packaging,Operations,Immediate,2024-02-15,2024-02-15,2024-02-21,4178.9,4178.9,Normal,0,6,6,1.0,-0.4673968280397397,-0.2764711498212703,3,8.338042601787656,0,0.3906599147697375
TXN-0091,Eastern Retail Ltd,Procurement,Immediate,2024-02-17,2024-02-17,2024-02-18,10696.39,10696.39,Normal,0,1,1,1.0,-0.1757920735801019,-0.1407331242264202,1,9.277755065461754,0,0.4519063123379538
TXN-0102,Gulf Trading Co.,Finance,Net 60,2024-02-17,2024-04-17,2024-04-18,7069.07,7069.07,Normal,0,1,61,1.0,-0.2314043177284701,-0.216278350226109,3,8.863625659831703,0,0.3774254497087292
TXN-0050,Gulf Trading Co.,Procurement,Net 15,2024-02-18,2024-03-04,2024-03-02,2415.27,2415.27,Normal,0,-2,13,1.0,-0.2955673192204154,-0.313201801357344,3,7.789980307777472,0,0.4238531241844996
TXN-0187,Jeddah Wholesale,Finance,Net 15,2024-02-21,2024-03-07,2024-03-03,14452.03,14452.03,Normal,0,-4,11,1.0,-0.0751376562237064,-0.0625154118179558,4,9.578659360140316,0,0.3775474401693723
TXN-0364,Noor Packaging,IT,Net 15,2024-02-22,2024-03-08,2024-03-18,13648.29,13648.29,Normal,0,10,25,1.0,-0.1327191616762988,-0.0792546903886333,3,9.521442784608285,0,0.38416872180209916
TXN-0430,KSA Office Depot,Finance,Net 15,2024-02-22,2024-03-08,2024-03-03,2423.6,2423.6,Normal,0,-5,10,1.0,-0.8706047321267495,-0.3130283146694926,4,7.793421841312483,0,0.4384840296621323
TXN-0083,Jeddah Wholesale,Operations,Net 60,2024-02-23,2024-04-23,2024-05-02,32283.62,32283.62,Normal,0,9,69,1.0,0.9167813833608904,0.3088583562763369,4,10.382346234819392,0,0.4222070225672199
TXN-0017,Aramco Services,Procurement,Net 60,2024-02-25,2024-04-25,2024-04-21,4401.65,4401.65,Normal,0,-4,56,1.0,-0.9970169044871589,-0.2718319949930691,2,8.389961911340194,0,0.4496618610069568
TXN-0391,Madinah Goods,Logistics,Net 15,2024-02-26,2024-03-12,2024-03-09,4823.56,4823.56,Normal,0,-3,12,1.0,-0.6950196348030007,-0.2630449879736915,3,8.481474817905026,0,0.3955837010482079
TXN-0189,SABIC Materials,Logistics,Immediate,2024-02-27,2024-02-27,2024-02-22,5026.93,5026.93,Normal,0,-5,-5,1.0,-0.5973318837172138,-0.2588094552355938,4,8.52276364757663,0,0.41602747767690185
TXN-0429,KSA Office Depot,Finance,Immediate,2024-02-29,2024-02-29,2024-03-10,23080.41,23080.41,Normal,0,10,10,1.0,0.8748394048640782,0.1171855566963176,4,10.046782810610424,0,0.41409103926441554
TXN-0393,Madinah Goods,Finance,Net 60,2024-02-29,2024-04-29,2024-04-29,3442.02,3442.02,Normal,0,0,60,1.0,-0.8105002185183544,-0.2918179530078242,3,8.144104272209251,0,0.4032392655000791
TXN-0312,Al-Rajhi Supplies,Procurement,Net 90,2024-03-01,2024-05-30,2024-06-03,23837.65,23837.65,Normal,0,4,94,1.0,0.0741404081248535,0.1329563921715457,3,10.07906349205911,0,0.4275187562639723
TXN-0332,Riyadh Logistics,Operations,Net 60,2024-03-01,2024-04-30,2024-04-30,4828.04,4828.04,Normal,0,0,60,1.0,-0.7840167763628507,-0.2629516842087966,3,8.482402969127701,0,0.3947777480150886
TXN-0110,KSA Office Depot,IT,Net 15,2024-03-01,2024-03-16,2024-03-25,9324.9,9324.9,Normal,0,9,24,1.0,-0.2874636942503882,-0.1692967805915364,3,9.140550754600076,0,0.3740247462828008
TXN-0234,Madinah Goods,IT,Net 90,2024-03-01,2024-05-30,2024-05-30,5876.52,5876.52,Normal,0,0,90,1.0,-0.6070044955895731,-0.2411152709460699,5,8.678890183215751,0,0.39429130340989815
TXN-0067,Noor Packaging,Operations,Net 15,2024-03-02,2024-03-17,2024-03-21,9343.09,9343.09,Normal,0,4,19,1.0,-0.2848783070096187,-0.1689179423139831,3,9.142499336870936,0,0.3667861222644604
TXN-0128,Noor Packaging,Logistics,Net 90,2024-03-03,2024-06-01,2024-05-29,6291.54,6291.54,Normal,0,-3,87,1.0,-0.3927295659387955,-0.2324717601186847,3,8.747120083763203,0,0.4028319511733768
TXN-0487,Madinah Goods,Operations,Net 60,2024-03-03,2024-05-02,2024-04-27,5900.2,5900.2,Normal,0,-5,55,1.0,-0.6050251245815824,-0.240622093903054,5,8.682910999043411,0,0.3947648096401841
TXN-0197,Madinah Goods,Finance,Net 15,2024-03-03,2024-03-18,2024-03-28,4880.07,4880.07,Normal,0,10,25,1.0,-0.6902960598172931,-0.2618680692785551,5,8.493119737107811,0,0.38933931165295765
TXN-0201,Al-Rajhi Supplies,Finance,Net 90,2024-03-04,2024-06-02,2024-06-12,13177.02,13177.02,Normal,0,10,100,1.0,-0.1742170149278528,-0.0890697049605137,3,9.486305569153595,0,0.41387265217800334
TXN-0345,Al-Rajhi Supplies,Finance,Net 30,2024-03-05,2024-04-04,2024-04-09,6789.75,6789.75,Normal,0,5,35,1.0,-0.3230192824806954,-0.2220956733534407,3,8.823316671006621,0,0.3697766165183287
TXN-0030,Madinah Goods,Procurement,Net 90,2024-03-06,2024-06-04,2024-06-05,7837.26,7837.26,Normal,0,1,91,1.0,-0.4431095669490397,-0.2002794620219525,5,8.966772149936888,0,0.38814040290860297
TXN-0300,Aramco Services,Procurement,Net 15,2024-03-08,2024-03-23,2024-03-21,16378.14,16378.14,Normal,0,-2,13,1.0,0.4791185379009357,-0.0224008326657827,1,9.703763852976223,0,0.46156114651390234
TXN-0223,Eastern Retail Ltd,Finance,Net 15,2024-03-08,2024-03-23,2024-03-27,17137.22,17137.22,Normal,0,4,19,1.0,-0.1235043888941142,-0.0065916760014013,2,9.749066336117146,0,0.39365140754592975
TXN-0417,Noor Packaging,IT,Net 30,2024-03-09,2024-04-08,2024-04-06,34232.19,34232.19,Normal,0,-2,28,1.0,0.5947798236499398,0.3494407038569788,3,10.440950920287486,0,0.4324761215177929
TXN-0008,Eastern Retail Ltd,Procurement,Net 90,2024-03-09,2024-06-07,2024-06-13,18287.04,18287.04,Normal,0,6,96,1.0,-0.1141699668389377,0.0173553184074079,2,9.814002573258795,0,0.43579522259223363
TXN-0144,KSA Office Depot,Finance,Net 90,2024-03-12,2024-06-10,2024-06-12,11472.49,11472.49,Normal,0,2,92,1.0,-0.1059981933255052,-0.1245694965623711,3,9.347794435856024,0,0.3929659977246145
TXN-0026,Madinah Goods,Finance,Immediate,2024-03-16,2024-03-16,2024-03-11,10815.53,10815.53,Normal,0,-5,-5,1.0,-0.1941610326598215,-0.1382518272287462,5,9.288830798561502,0,0.4031074973672432
TXN-0168,Jeddah Wholesale,Logistics,Net 90,2024-03-16,2024-06-14,2024-06-22,45135.95,45135.95,Normal,0,8,98,1.0,1.631718796683219,0.5765304046405783,1,10.717456480521168,1,0.5681436444613275
TXN-0308,KSA Office Depot,IT,Net 90,2024-03-18,2024-06-16,2024-06-21,6165.61,6165.61,Normal,0,5,95,1.0,-0.5544150874013032,-0.2350944706350276,3,8.726904533166897,0,0.3997389547670734
TXN-0125,SABIC Materials,Logistics,Net 60,2024-03-19,2024-05-18,2024-05-27,15827.21,15827.21,Normal,0,9,69,1.0,0.1591309683503375,-0.0338749048072008,1,9.66954907004429,0,0.4549620246012346
TXN-0394,Riyadh Logistics,Logistics,Immediate,2024-03-20,2024-03-20,2024-03-16,42837.41,42837.41,Normal,0,-4,-4,1.0,2.633675960357892,0.5286593252295189,3,10.665190409026971,0,0.5240103836283801
TXN-0161,Riyadh Logistics,Logistics,Net 30,2024-03-22,2024-04-21,2024-04-16,4538.06,4538.06,Normal,0,-5,25,1.0,-0.8100909401754652,-0.2689910203124185,3,8.420475221139753,0,0.4062909391113074
